block,block_start,lambda,seed,method,model,risk,speed,gain,hazard,n_obs,subspace,source
16,2005-02-11,0.08,1,dtr,dtr,0.18155036866664886,1.3082793951034546,0.039005789905786514,0.06676211402409188,281,sensor_target_orth_k1,subspace_ablation
17,2005-02-23,0.08,1,dtr,dtr,0.1792829930782318,0.8407312631607056,0.0515267588198185,0.03642061033944835,331,sensor_target_orth_k1,subspace_ablation
18,2005-03-09,0.08,1,dtr,dtr,0.4506049156188965,2.808095932006836,0.02146065980195999,0.16922594610576128,320,sensor_target_orth_k1,subspace_ablation
19,2005-03-23,0.08,1,dtr,dtr,0.17379505932331085,1.157148838043213,0.10974596440792084,0.14694912568268334,281,sensor_target_orth_k1,subspace_ablation
0,2004-06-30,0.0,1,standard,standard,0.3633093535900116,0.0,0.0,0.0,332,sensor_target_orth_k2,subspace_ablation
1,2004-07-14,0.0,1,standard,standard,0.46581074595451355,0.589765727519989,0.06492885202169418,0.02258378792131944,213,sensor_target_orth_k2,subspace_ablation
2,2004-07-31,0.0,1,standard,standard,1.1517995595932007,2.501310348510742,0.058177318423986435,0.36398950285391923,195,sensor_target_orth_k2,subspace_ablation
3,2004-08-11,0.0,1,standard,standard,0.9711520671844482,1.4069782495498657,0.007894289679825306,0.015627439498058903,220,sensor_target_orth_k2,subspace_ablation
4,2004-08-25,0.0,1,standard,standard,0.44631636142730713,1.578414797782898,0.17478039860725403,0.43544670949268705,166,sensor_target_orth_k2,subspace_ablation
5,2004-09-08,0.0,1,standard,standard,0.4142194390296936,1.030644178390503,0.16940158605575562,0.17994301011498692,237,sensor_target_orth_k2,subspace_ablation
6,2004-09-22,0.0,1,standard,standard,0.24140194058418274,1.0603092908859253,0.054374054074287415,0.06113034524597238,201,sensor_target_orth_k2,subspace_ablation
7,2004-10-07,0.0,1,standard,standard,0.19944420456886292,2.3673222064971924,0.005534748081117868,0.03101791505915489,116,sensor_target_orth_k2,subspace_ablation
8,2004-10-20,0.0,1,standard,standard,0.26728948950767517,0.7426848411560059,0.2417249083518982,0.13333081187048337,322,sensor_target_orth_k2,subspace_ablation
9,2004-11-03,0.0,1,standard,standard,0.2477637678384781,4.305335521697998,0.04265890643000603,0.7907218189751611,305,sensor_target_orth_k2,subspace_ablation
10,2004-11-17,0.0,1,standard,standard,0.9240242838859558,1.8594954013824463,0.21653863787651062,0.7487306605705648,328,sensor_target_orth_k2,subspace_ablation
11,2004-12-01,0.0,1,standard,standard,0.3176860511302948,1.149946928024292,0.23048661649227142,0.3047904164859691,307,sensor_target_orth_k2,subspace_ablation
12,2004-12-17,0.0,1,standard,standard,0.808178722858429,1.5976122617721558,0.010270826518535614,0.02621489750009962,237,sensor_target_orth_k2,subspace_ablation
13,2005-01-01,0.0,1,standard,standard,0.2814019024372101,1.4250354766845703,0.06879080832004547,0.1396952905704252,224,sensor_target_orth_k2,subspace_ablation
14,2005-01-12,0.0,1,standard,standard,0.7839218974113464,1.3407779932022095,0.008678670972585678,0.015601522069359698,279,sensor_target_orth_k2,subspace_ablation
15,2005-01-26,0.0,1,standard,standard,0.20080718398094177,2.018606662750244,0.09262387454509735,0.37742125008249144,296,sensor_target_orth_k2,subspace_ablation
16,2005-02-11,0.0,1,standard,standard,0.1700272262096405,1.3082793951034546,0.0578598752617836,0.09903267178993536,281,sensor_target_orth_k2,subspace_ablation
17,2005-02-23,0.0,1,standard,standard,0.22736789286136627,0.8407312631607056,0.0769021213054657,0.0543566538725523,331,sensor_target_orth_k2,subspace_ablation
18,2005-03-09,0.0,1,standard,standard,0.4190274178981781,2.808095932006836,0.032207928597927094,0.2539724891679814,320,sensor_target_orth_k2,subspace_ablation
19,2005-03-23,0.0,1,standard,standard,0.17603157460689545,1.157148838043213,0.1397060751914978,0.18706551728537277,281,sensor_target_orth_k2,subspace_ablation
0,2004-06-30,0.003,1,dtr,dtr,0.34909242391586304,0.0,0.0,0.0,332,sensor_target_orth_k2,subspace_ablation
1,2004-07-14,0.003,1,dtr,dtr,0.45924675464630127,0.589765727519989,0.06543087214231491,0.02275840237365175,213,sensor_target_orth_k2,subspace_ablation
2,2004-07-31,0.003,1,dtr,dtr,1.1838462352752686,2.501310348510742,0.06193666160106659,0.3875100344141794,195,sensor_target_orth_k2,subspace_ablation
3,2004-08-11,0.003,1,dtr,dtr,1.0083979368209839,1.4069782495498657,0.008251548744738102,0.016334665182508496,220,sensor_target_orth_k2,subspace_ablation
4,2004-08-25,0.003,1,dtr,dtr,0.433977335691452,1.578414797782898,0.1763216108083725,0.4392864752041446,166,sensor_target_orth_k2,subspace_ablation
5,2004-09-08,0.003,1,dtr,dtr,0.3766462206840515,1.030644178390503,0.17941978573799133,0.19058461654103995,237,sensor_target_orth_k2,subspace_ablation
6,2004-09-22,0.003,1,dtr,dtr,0.22682732343673706,1.0603092908859253,0.05776457116007805,0.06494215371869688,201,sensor_target_orth_k2,subspace_ablation
7,2004-10-07,0.003,1,dtr,dtr,0.2117808759212494,2.3673222064971924,0.006342437583953142,0.03554438022539883,116,sensor_target_orth_k2,subspace_ablation
8,2004-10-20,0.003,1,dtr,dtr,0.2556191086769104,0.7426848411560059,0.27224376797676086,0.15016442806207805,322,sensor_target_orth_k2,subspace_ablation
9,2004-11-03,0.003,1,dtr,dtr,0.25278329849243164,4.305335521697998,0.04488718509674072,0.8320250006081684,305,sensor_target_orth_k2,subspace_ablation
10,2004-11-17,0.003,1,dtr,dtr,0.8903359174728394,1.8594954013824463,0.22717885673046112,0.785521591599128,328,sensor_target_orth_k2,subspace_ablation
11,2004-12-01,0.003,1,dtr,dtr,0.3122456669807434,1.149946928024292,0.2434236854314804,0.3218981110241525,307,sensor_target_orth_k2,subspace_ablation
12,2004-12-17,0.003,1,dtr,dtr,0.7466968297958374,1.5976122617721558,0.009700010530650616,0.024757966786021424,237,sensor_target_orth_k2,subspace_ablation
13,2005-01-01,0.003,1,dtr,dtr,0.29661816358566284,1.4250354766845703,0.07097698003053665,0.14413480654344682,224,sensor_target_orth_k2,subspace_ablation
14,2005-01-12,0.003,1,dtr,dtr,0.834711492061615,1.3407779932022095,0.007823609746992588,0.014064390793858673,279,sensor_target_orth_k2,subspace_ablation
15,2005-01-26,0.003,1,dtr,dtr,0.1946360021829605,2.018606662750244,0.09650994837284088,0.39325611824346113,296,sensor_target_orth_k2,subspace_ablation
16,2005-02-11,0.003,1,dtr,dtr,0.1839548945426941,1.3082793951034546,0.06112101301550865,0.10461441878412106,281,sensor_target_orth_k2,subspace_ablation
17,2005-02-23,0.003,1,dtr,dtr,0.2152976393699646,0.8407312631607056,0.0782805010676384,0.05533093273983795,331,sensor_target_orth_k2,subspace_ablation
18,2005-03-09,0.003,1,dtr,dtr,0.43237560987472534,2.808095932006836,0.03400517255067825,0.26814448159942544,320,sensor_target_orth_k2,subspace_ablation
19,2005-03-23,0.003,1,dtr,dtr,0.1916140615940094,1.157148838043213,0.14339640736579895,0.1920068478337705,281,sensor_target_orth_k2,subspace_ablation
0,2004-06-30,0.01,1,dtr,dtr,0.3657011389732361,0.0,0.0,0.0,332,sensor_target_orth_k2,subspace_ablation
1,2004-07-14,0.01,1,dtr,dtr,0.4897054135799408,0.589765727519989,0.06892804056406021,0.02397480013062183,213,sensor_target_orth_k2,subspace_ablation
2,2004-07-31,0.01,1,dtr,dtr,1.2461326122283936,2.501310348510742,0.06069716438651085,0.37975505382832714,195,sensor_target_orth_k2,subspace_ablation
3,2004-08-11,0.01,1,dtr,dtr,1.0596442222595215,1.4069782495498657,0.007725970353931189,0.015294236614905699,220,sensor_target_orth_k2,subspace_ablation
4,2004-08-25,0.01,1,dtr,dtr,0.42625242471694946,1.578414797782898,0.19299769401550293,0.4808331567407195,166,sensor_target_orth_k2,subspace_ablation
5,2004-09-08,0.01,1,dtr,dtr,0.3549267649650574,1.030644178390503,0.1927642524242401,0.204759474993147,237,sensor_target_orth_k2,subspace_ablation
6,2004-09-22,0.01,1,dtr,dtr,0.21497178077697754,1.0603092908859253,0.056721605360507965,0.06376959337731873,201,sensor_target_orth_k2,subspace_ablation
7,2004-10-07,0.01,1,dtr,dtr,0.201128289103508,2.3673222064971924,0.006197659764438868,0.034733014280223524,116,sensor_target_orth_k2,subspace_ablation
8,2004-10-20,0.01,1,dtr,dtr,0.25027668476104736,0.7426848411560059,0.2756645679473877,0.1520512755551226,322,sensor_target_orth_k2,subspace_ablation
9,2004-11-03,0.01,1,dtr,dtr,0.24823027849197388,4.305335521697998,0.040840890258550644,0.7570232276533663,305,sensor_target_orth_k2,subspace_ablation
10,2004-11-17,0.01,1,dtr,dtr,0.8727419972419739,1.8594954013824463,0.21432578563690186,0.7410792301590916,328,sensor_target_orth_k2,subspace_ablation
11,2004-12-01,0.01,1,dtr,dtr,0.2988561689853668,1.149946928024292,0.23238196969032288,0.30729678973841124,307,sensor_target_orth_k2,subspace_ablation
12,2004-12-17,0.01,1,dtr,dtr,0.7618290781974792,1.5976122617721558,0.009340059943497181,0.023839241527611226,237,sensor_target_orth_k2,subspace_ablation
13,2005-01-01,0.01,1,dtr,dtr,0.2853024899959564,1.4250354766845703,0.06046221777796745,0.12278220429871392,224,sensor_target_orth_k2,subspace_ablation
14,2005-01-12,0.01,1,dtr,dtr,0.8211843371391296,1.3407779932022095,0.007287240587174892,0.01310016766445865,279,sensor_target_orth_k2,subspace_ablation
15,2005-01-26,0.01,1,dtr,dtr,0.18865829706192017,2.018606662750244,0.09427019953727722,0.3841296504775542,296,sensor_target_orth_k2,subspace_ablation
16,2005-02-11,0.01,1,dtr,dtr,0.1772184818983078,1.3082793951034546,0.06240704283118248,0.10681558095516738,281,sensor_target_orth_k2,subspace_ablation
17,2005-02-23,0.01,1,dtr,dtr,0.2098027914762497,0.8407312631607056,0.07459057122468948,0.05272278310908231,331,sensor_target_orth_k2,subspace_ablation
18,2005-03-09,0.01,1,dtr,dtr,0.4425751566886902,2.808095932006836,0.030190089717507362,0.23806101688431783,320,sensor_target_orth_k2,subspace_ablation
19,2005-03-23,0.01,1,dtr,dtr,0.18102826178073883,1.157148838043213,0.13181068003177643,0.17649363501252804,281,sensor_target_orth_k2,subspace_ablation
0,2004-06-30,0.03,1,dtr,dtr,0.41153451800346375,0.0,0.0,0.0,332,sensor_target_orth_k2,subspace_ablation
1,2004-07-14,0.03,1,dtr,dtr,0.49837446212768555,0.589765727519989,0.0645432099699974,0.022449652509435786,213,sensor_target_orth_k2,subspace_ablation
2,2004-07-31,0.03,1,dtr,dtr,0.9675655961036682,2.501310348510742,0.04255399852991104,0.266241366720721,195,sensor_target_orth_k2,subspace_ablation
3,2004-08-11,0.03,1,dtr,dtr,0.8417332172393799,1.4069782495498657,0.011682188138365746,0.02312591705417276,220,sensor_target_orth_k2,subspace_ablation
4,2004-08-25,0.03,1,dtr,dtr,0.43967875838279724,1.578414797782898,0.147536501288414,0.3675714469587958,166,sensor_target_orth_k2,subspace_ablation
5,2004-09-08,0.03,1,dtr,dtr,0.3563237488269806,1.030644178390503,0.20929870009422302,0.22232281872327125,237,sensor_target_orth_k2,subspace_ablation
6,2004-09-22,0.03,1,dtr,dtr,0.20420537889003754,1.0603092908859253,0.04663076624274254,0.05242490904960985,201,sensor_target_orth_k2,subspace_ablation
7,2004-10-07,0.03,1,dtr,dtr,0.1438235640525818,2.3673222064971924,0.012757841497659683,0.07149767940886019,116,sensor_target_orth_k2,subspace_ablation
8,2004-10-20,0.03,1,dtr,dtr,0.2264285385608673,0.7426848411560059,0.229758620262146,0.12673043743261164,322,sensor_target_orth_k2,subspace_ablation
9,2004-11-03,0.03,1,dtr,dtr,0.2265692800283432,4.305335521697998,0.042974166572093964,0.7965654538421533,305,sensor_target_orth_k2,subspace_ablation
10,2004-11-17,0.03,1,dtr,dtr,0.8851917386054993,1.8594954013824463,0.19749636948108673,0.682887768353802,328,sensor_target_orth_k2,subspace_ablation
11,2004-12-01,0.03,1,dtr,dtr,0.27650538086891174,1.149946928024292,0.20943507552146912,0.2769523231605919,307,sensor_target_orth_k2,subspace_ablation
12,2004-12-17,0.03,1,dtr,dtr,0.8263360261917114,1.5976122617721558,0.012085821479558945,0.030847427003013246,237,sensor_target_orth_k2,subspace_ablation
13,2005-01-01,0.03,1,dtr,dtr,0.22726957499980927,1.4250354766845703,0.03711199760437012,0.07536430252238649,224,sensor_target_orth_k2,subspace_ablation
14,2005-01-12,0.03,1,dtr,dtr,0.7368488311767578,1.3407779932022095,0.00875455979257822,0.01573794631031448,279,sensor_target_orth_k2,subspace_ablation
15,2005-01-26,0.03,1,dtr,dtr,0.17803385853767395,2.018606662750244,0.07912168651819229,0.3224029007746985,296,sensor_target_orth_k2,subspace_ablation
16,2005-02-11,0.03,1,dtr,dtr,0.1558019518852234,1.3082793951034546,0.04320947825908661,0.07395712588880825,281,sensor_target_orth_k2,subspace_ablation
17,2005-02-23,0.03,1,dtr,dtr,0.21304768323898315,0.8407312631607056,0.06270882487297058,0.04432441954149705,331,sensor_target_orth_k2,subspace_ablation
18,2005-03-09,0.03,1,dtr,dtr,0.4285597801208496,2.808095932006836,0.01997997984290123,0.1575501882649574,320,sensor_target_orth_k2,subspace_ablation
19,2005-03-23,0.03,1,dtr,dtr,0.1461876779794693,1.157148838043213,0.13019607961177826,0.17433169565261022,281,sensor_target_orth_k2,subspace_ablation
0,2004-06-30,0.08,1,dtr,dtr,0.4346793293952942,0.0,0.0,0.0,332,sensor_target_orth_k2,subspace_ablation
1,2004-07-14,0.08,1,dtr,dtr,0.5818071961402893,0.589765727519989,0.06822405010461807,0.023729935625249683,213,sensor_target_orth_k2,subspace_ablation
2,2004-07-31,0.08,1,dtr,dtr,1.2704353332519531,2.501310348510742,0.05359460785984993,0.3353175292196771,195,sensor_target_orth_k2,subspace_ablation
3,2004-08-11,0.08,1,dtr,dtr,1.0428359508514404,1.4069782495498657,0.005596226081252098,0.011078220846864304,220,sensor_target_orth_k2,subspace_ablation
4,2004-08-25,0.08,1,dtr,dtr,0.4536842107772827,1.578414797782898,0.16500850021839142,0.41110106757383114,166,sensor_target_orth_k2,subspace_ablation
5,2004-09-08,0.08,1,dtr,dtr,0.40849369764328003,1.030644178390503,0.1958005279302597,0.20798469009775497,237,sensor_target_orth_k2,subspace_ablation
6,2004-09-22,0.08,1,dtr,dtr,0.20916421711444855,1.0603092908859253,0.043199170380830765,0.048566917524888946,201,sensor_target_orth_k2,subspace_ablation
7,2004-10-07,0.08,1,dtr,dtr,0.17273560166358948,2.3673222064971924,0.006451902911067009,0.036157847391126596,116,sensor_target_orth_k2,subspace_ablation
8,2004-10-20,0.08,1,dtr,dtr,0.2517436742782593,0.7426848411560059,0.24920284748077393,0.13745549931775128,322,sensor_target_orth_k2,subspace_ablation
9,2004-11-03,0.08,1,dtr,dtr,0.20650190114974976,4.305335521697998,0.03376585990190506,0.6258810737378542,305,sensor_target_orth_k2,subspace_ablation
10,2004-11-17,0.08,1,dtr,dtr,0.8751894235610962,1.8594954013824463,0.17664514482021332,0.6107900061847045,328,sensor_target_orth_k2,subspace_ablation
11,2004-12-01,0.08,1,dtr,dtr,0.27305999398231506,1.149946928024292,0.18376967310905457,0.24301296125919433,307,sensor_target_orth_k2,subspace_ablation
12,2004-12-17,0.08,1,dtr,dtr,0.879271388053894,1.5976122617721558,0.010081940330564976,0.025732791016468658,237,sensor_target_orth_k2,subspace_ablation
13,2005-01-01,0.08,1,dtr,dtr,0.22350236773490906,1.4250354766845703,0.029701972380280495,0.0603165708254798,224,sensor_target_orth_k2,subspace_ablation
14,2005-01-12,0.08,1,dtr,dtr,0.7260316610336304,1.3407779932022095,0.004191247746348381,0.007534545833038587,279,sensor_target_orth_k2,subspace_ablation
15,2005-01-26,0.08,1,dtr,dtr,0.18158505856990814,2.018606662750244,0.06689783185720444,0.27259346957097086,296,sensor_target_orth_k2,subspace_ablation
16,2005-02-11,0.08,1,dtr,dtr,0.16107720136642456,1.3082793951034546,0.03471065312623978,0.05941057949248045,281,sensor_target_orth_k2,subspace_ablation
17,2005-02-23,0.08,1,dtr,dtr,0.21853512525558472,0.8407312631607056,0.05012433975934982,0.03542933979762069,331,sensor_target_orth_k2,subspace_ablation
18,2005-03-09,0.08,1,dtr,dtr,0.4098176062107086,2.808095932006836,0.01691354438662529,0.13337010964439444,320,sensor_target_orth_k2,subspace_ablation
19,2005-03-23,0.08,1,dtr,dtr,0.1400110125541687,1.157148838043213,0.11807110905647278,0.15809643969907264,281,sensor_target_orth_k2,subspace_ablation
0,2004-06-30,0.0,1,standard,standard,0.3633093535900116,0.0,0.0,0.0,332,sensor_residual_k1,subspace_ablation
1,2004-07-14,0.0,1,standard,standard,0.46581074595451355,0.589765727519989,0.06492885202169418,0.02258378792131944,213,sensor_residual_k1,subspace_ablation
2,2004-07-31,0.0,1,standard,standard,1.1517995595932007,2.501310348510742,0.058177318423986435,0.36398950285391923,195,sensor_residual_k1,subspace_ablation
3,2004-08-11,0.0,1,standard,standard,0.9711520671844482,1.4069782495498657,0.007894289679825306,0.015627439498058903,220,sensor_residual_k1,subspace_ablation
4,2004-08-25,0.0,1,standard,standard,0.44631636142730713,1.578414797782898,0.17478039860725403,0.43544670949268705,166,sensor_residual_k1,subspace_ablation
5,2004-09-08,0.0,1,standard,standard,0.4142194390296936,1.030644178390503,0.16940158605575562,0.17994301011498692,237,sensor_residual_k1,subspace_ablation
6,2004-09-22,0.0,1,standard,standard,0.24140194058418274,1.0603092908859253,0.054374054074287415,0.06113034524597238,201,sensor_residual_k1,subspace_ablation
7,2004-10-07,0.0,1,standard,standard,0.19944420456886292,2.3673222064971924,0.005534748081117868,0.03101791505915489,116,sensor_residual_k1,subspace_ablation
8,2004-10-20,0.0,1,standard,standard,0.26728948950767517,0.7426848411560059,0.2417249083518982,0.13333081187048337,322,sensor_residual_k1,subspace_ablation
9,2004-11-03,0.0,1,standard,standard,0.2477637678384781,4.305335521697998,0.04265890643000603,0.7907218189751611,305,sensor_residual_k1,subspace_ablation
10,2004-11-17,0.0,1,standard,standard,0.9240242838859558,1.8594954013824463,0.21653863787651062,0.7487306605705648,328,sensor_residual_k1,subspace_ablation
11,2004-12-01,0.0,1,standard,standard,0.3176860511302948,1.149946928024292,0.23048661649227142,0.3047904164859691,307,sensor_residual_k1,subspace_ablation
12,2004-12-17,0.0,1,standard,standard,0.808178722858429,1.5976122617721558,0.010270826518535614,0.02621489750009962,237,sensor_residual_k1,subspace_ablation
13,2005-01-01,0.0,1,standard,standard,0.2814019024372101,1.4250354766845703,0.06879080832004547,0.1396952905704252,224,sensor_residual_k1,subspace_ablation
14,2005-01-12,0.0,1,standard,standard,0.7839218974113464,1.3407779932022095,0.008678670972585678,0.015601522069359698,279,sensor_residual_k1,subspace_ablation
15,2005-01-26,0.0,1,standard,standard,0.20080718398094177,2.018606662750244,0.09262387454509735,0.37742125008249144,296,sensor_residual_k1,subspace_ablation
16,2005-02-11,0.0,1,standard,standard,0.1700272262096405,1.3082793951034546,0.0578598752617836,0.09903267178993536,281,sensor_residual_k1,subspace_ablation
17,2005-02-23,0.0,1,standard,standard,0.22736789286136627,0.8407312631607056,0.0769021213054657,0.0543566538725523,331,sensor_residual_k1,subspace_ablation
18,2005-03-09,0.0,1,standard,standard,0.4190274178981781,2.808095932006836,0.032207928597927094,0.2539724891679814,320,sensor_residual_k1,subspace_ablation
19,2005-03-23,0.0,1,standard,standard,0.17603157460689545,1.157148838043213,0.1397060751914978,0.18706551728537277,281,sensor_residual_k1,subspace_ablation
0,2004-06-30,0.003,1,dtr,dtr,0.3728088438510895,0.0,0.0,0.0,332,sensor_residual_k1,subspace_ablation
1,2004-07-14,0.003,1,dtr,dtr,0.48017051815986633,0.589765727519989,0.07005839049816132,0.02436796252905893,213,sensor_residual_k1,subspace_ablation
2,2004-07-31,0.003,1,dtr,dtr,1.2359092235565186,2.501310348510742,0.0598999448120594,0.37476720694175847,195,sensor_residual_k1,subspace_ablation
3,2004-08-11,0.003,1,dtr,dtr,1.0296746492385864,1.4069782495498657,0.008084746077656746,0.01600446465862977,220,sensor_residual_k1,subspace_ablation
4,2004-08-25,0.003,1,dtr,dtr,0.4626186192035675,1.578414797782898,0.1833483725786209,0.4567929022155583,166,sensor_residual_k1,subspace_ablation
5,2004-09-08,0.003,1,dtr,dtr,0.41535884141921997,1.030644178390503,0.173124760389328,0.1838978679906704,237,sensor_residual_k1,subspace_ablation
6,2004-09-22,0.003,1,dtr,dtr,0.2431437373161316,1.0603092908859253,0.05972416698932648,0.06714524068037281,201,sensor_residual_k1,subspace_ablation
7,2004-10-07,0.003,1,dtr,dtr,0.21525627374649048,2.3673222064971924,0.00506123062223196,0.028364221683505622,116,sensor_residual_k1,subspace_ablation
8,2004-10-20,0.003,1,dtr,dtr,0.27151066064834595,0.7426848411560059,0.2601647675037384,0.14350188364068356,322,sensor_residual_k1,subspace_ablation
9,2004-11-03,0.003,1,dtr,dtr,0.25301188230514526,4.305335521697998,0.04202503338456154,0.778972402746792,305,sensor_residual_k1,subspace_ablation
10,2004-11-17,0.003,1,dtr,dtr,0.920252799987793,1.8594954013824463,0.21635502576828003,0.7480957807337265,328,sensor_residual_k1,subspace_ablation
11,2004-12-01,0.003,1,dtr,dtr,0.3234611749649048,1.149946928024292,0.23419274389743805,0.3096913175992824,307,sensor_residual_k1,subspace_ablation
12,2004-12-17,0.003,1,dtr,dtr,0.8013951182365417,1.5976122617721558,0.009624450467526913,0.024565109930118522,237,sensor_residual_k1,subspace_ablation
13,2005-01-01,0.003,1,dtr,dtr,0.27930495142936707,1.4250354766845703,0.06766077131032944,0.13740049490974368,224,sensor_residual_k1,subspace_ablation
14,2005-01-12,0.003,1,dtr,dtr,0.8001205921173096,1.3407779932022095,0.008533711545169353,0.015340930590187199,279,sensor_residual_k1,subspace_ablation
15,2005-01-26,0.003,1,dtr,dtr,0.19913290441036224,2.018606662750244,0.09615140408277512,0.3917951317015877,296,sensor_residual_k1,subspace_ablation
16,2005-02-11,0.003,1,dtr,dtr,0.17606928944587708,1.3082793951034546,0.06174289062619209,0.10567882137803747,281,sensor_residual_k1,subspace_ablation
17,2005-02-23,0.003,1,dtr,dtr,0.22425799071788788,0.8407312631607056,0.07859132438898087,0.05555063169491123,331,sensor_residual_k1,subspace_ablation
18,2005-03-09,0.003,1,dtr,dtr,0.4321775436401367,2.808095932006836,0.03291997313499451,0.2595872471282034,320,sensor_residual_k1,subspace_ablation
19,2005-03-23,0.003,1,dtr,dtr,0.18358388543128967,1.157148838043213,0.14066658914089203,0.1883516391562861,281,sensor_residual_k1,subspace_ablation
0,2004-06-30,0.01,1,dtr,dtr,0.4143226444721222,0.0,0.0,0.0,332,sensor_residual_k1,subspace_ablation
1,2004-07-14,0.01,1,dtr,dtr,0.5756667256355286,0.589765727519989,0.07438081502914429,0.02587140384788915,213,sensor_residual_k1,subspace_ablation
2,2004-07-31,0.01,1,dtr,dtr,1.4554938077926636,2.501310348510742,0.06014609709382057,0.3763072718517916,195,sensor_residual_k1,subspace_ablation
3,2004-08-11,0.01,1,dtr,dtr,1.214547872543335,1.4069782495498657,0.0066474080085754395,0.013159127760209544,220,sensor_residual_k1,subspace_ablation
4,2004-08-25,0.01,1,dtr,dtr,0.45976942777633667,1.578414797782898,0.18118886649608612,0.4514127232866713,166,sensor_residual_k1,subspace_ablation
5,2004-09-08,0.01,1,dtr,dtr,0.4262238144874573,1.030644178390503,0.1680932492017746,0.17855325883088602,237,sensor_residual_k1,subspace_ablation
6,2004-09-22,0.01,1,dtr,dtr,0.24871283769607544,1.0603092908859253,0.05465596169233322,0.06144728151846487,201,sensor_residual_k1,subspace_ablation
7,2004-10-07,0.01,1,dtr,dtr,0.20396459102630615,2.3673222064971924,0.005582766141742468,0.03128701856737786,116,sensor_residual_k1,subspace_ablation
8,2004-10-20,0.01,1,dtr,dtr,0.2739673852920532,0.7426848411560059,0.25084248185157776,0.1383598901119005,322,sensor_residual_k1,subspace_ablation
9,2004-11-03,0.01,1,dtr,dtr,0.2502681016921997,4.305335521697998,0.040268830955028534,0.7464195856264696,305,sensor_residual_k1,subspace_ablation
10,2004-11-17,0.01,1,dtr,dtr,0.9220473170280457,1.8594954013824463,0.20760101079940796,0.7178268205399984,328,sensor_residual_k1,subspace_ablation
11,2004-12-01,0.01,1,dtr,dtr,0.3357660174369812,1.149946928024292,0.22541727125644684,0.2980868261896972,307,sensor_residual_k1,subspace_ablation
12,2004-12-17,0.01,1,dtr,dtr,0.8585786819458008,1.5976122617721558,0.008760218508541584,0.022359274578871553,237,sensor_residual_k1,subspace_ablation
13,2005-01-01,0.01,1,dtr,dtr,0.2585912346839905,1.4250354766845703,0.05924729257822037,0.12031502397412185,224,sensor_residual_k1,subspace_ablation
14,2005-01-12,0.01,1,dtr,dtr,0.749967634677887,1.3407779932022095,0.005763384513556957,0.010360753503214698,279,sensor_residual_k1,subspace_ablation
15,2005-01-26,0.01,1,dtr,dtr,0.20384077727794647,2.018606662750244,0.08750909566879272,0.35657968793805195,296,sensor_residual_k1,subspace_ablation
16,2005-02-11,0.01,1,dtr,dtr,0.15852992236614227,1.3082793951034546,0.057913266122341156,0.09912405531861143,281,sensor_residual_k1,subspace_ablation
17,2005-02-23,0.01,1,dtr,dtr,0.24087169766426086,0.8407312631607056,0.0784267783164978,0.0554343257496887,331,sensor_residual_k1,subspace_ablation
18,2005-03-09,0.01,1,dtr,dtr,0.42162156105041504,2.808095932006836,0.02871151641011238,0.22640187084036495,320,sensor_residual_k1,subspace_ablation
19,2005-03-23,0.01,1,dtr,dtr,0.16381272673606873,1.157148838043213,0.13078150153160095,0.17511557175901232,281,sensor_residual_k1,subspace_ablation
0,2004-06-30,0.03,1,dtr,dtr,0.29755789041519165,0.0,0.0,0.0,332,sensor_residual_k1,subspace_ablation
1,2004-07-14,0.03,1,dtr,dtr,0.38470152020454407,0.589765727519989,0.05911291018128395,0.02056086601531273,213,sensor_residual_k1,subspace_ablation
2,2004-07-31,0.03,1,dtr,dtr,0.7802146673202515,2.501310348510742,0.033606499433517456,0.21026086029470772,195,sensor_residual_k1,subspace_ablation
3,2004-08-11,0.03,1,dtr,dtr,0.6468809247016907,1.4069782495498657,0.008389550261199474,0.016607851300146404,220,sensor_residual_k1,subspace_ablation
4,2004-08-25,0.03,1,dtr,dtr,0.2896011769771576,1.578414797782898,0.16408827900886536,0.40880843464195454,166,sensor_residual_k1,subspace_ablation
5,2004-09-08,0.03,1,dtr,dtr,0.3002605736255646,1.030644178390503,0.1506083756685257,0.15998034668579472,237,sensor_residual_k1,subspace_ablation
6,2004-09-22,0.03,1,dtr,dtr,0.16885963082313538,1.0603092908859253,0.04825775325298309,0.054254058619933127,201,sensor_residual_k1,subspace_ablation
7,2004-10-07,0.03,1,dtr,dtr,0.15275558829307556,2.3673222064971924,0.00694171991199255,0.03890288689546657,116,sensor_residual_k1,subspace_ablation
8,2004-10-20,0.03,1,dtr,dtr,0.2337629646062851,0.7426848411560059,0.21384944021701813,0.11795523960102279,322,sensor_residual_k1,subspace_ablation
9,2004-11-03,0.03,1,dtr,dtr,0.22006431221961975,4.305335521697998,0.03933025896549225,0.72902229598842,305,sensor_residual_k1,subspace_ablation
10,2004-11-17,0.03,1,dtr,dtr,0.9075571298599243,1.8594954013824463,0.16121907532215118,0.5574509286022625,328,sensor_residual_k1,subspace_ablation
11,2004-12-01,0.03,1,dtr,dtr,0.2840507924556732,1.149946928024292,0.166086345911026,0.2196289195149505,307,sensor_residual_k1,subspace_ablation
12,2004-12-17,0.03,1,dtr,dtr,0.8635668754577637,1.5976122617721558,0.011344989761710167,0.028956554100703007,237,sensor_residual_k1,subspace_ablation
13,2005-01-01,0.03,1,dtr,dtr,0.2306796759366989,1.4250354766845703,0.03835463151335716,0.07788775164630127,224,sensor_residual_k1,subspace_ablation
